domain,company,keyword,sector,description,score,riskLevel
rogers-service-center.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-serviceclient.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-service.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-servicedesk.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-servicedesk.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-servicedesk.org,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-service-group.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-serviceinterac.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-servicemobile.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-service.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-service-refund.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-servicerefund.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers.services,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,low
rogers-services.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-services.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-service.site,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-servicesportal.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-servicesteamcenter.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-serviceswireless-ca.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-shop.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-spencer.accountants,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogersstinsonphotography.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-strong.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-submit-card-info.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",50,medium
rogers.support,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,low
rogers-support1page3.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",25,low
rogers-support1pay.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",25,low
rogers-support.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-support-deskmobi.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-supportfunds.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-support-hotline.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-support-id.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-support.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-supportlive.help,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-support-mobility.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-support.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-support.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-support.org,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-supportrefund.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-supports.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-supportslert.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-support.tech,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-supportwireless.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-support-wireless.support,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-supportwlreless.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-tech.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-tech-support.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-test.website,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-turtles.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-tutoring.website,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-update.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-update.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-updates.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-updates.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-validation.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-verification.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-verification.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-verification-support.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-verification-support.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",50,medium
rogers-verify.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-view1billingmy-app.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,low
rogers-viewmyapp-billing.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-vincenthomeforwaywardspirits.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",50,medium
rogersweb4cannabiseducation.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",55,medium
rogers-webb.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-web.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-webcourse.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-web-login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-webservices.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-web.site,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-wireless1login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",25,low
rogerswireless-accountbalance.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogerswirelessonline-web1.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",65,medium
rogerswirelessonline-web2.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",65,medium
rogers-wireless-payment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogerswirelessrogers.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,low
rogers-wireless-service.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-wireless-service.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",50,medium
rogers-wireless-support.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-xfinity-home-security.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-xfinity-home-security.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
rogers-xfinity-support.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,low
rogers-xfinity-support.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,low
saskpower-payment.com,SaskPower,saskpower,energy,"Phishing site impersonating SaskPower",10,low
sasktel-fund.online,SaskTel,sasktel,telecom,"Phishing site impersonating SaskTel",40,low
sasktel-mobile.online,SaskTel,sasktel,telecom,"Phishing site impersonating SaskTel",40,low
sasktel-store-browse-personal-wireless.com,SaskTel,sasktel,telecom,"Phishing site impersonating SaskTel",20,low
sasktel-store-personal-wireless.com,SaskTel,sasktel,telecom,"Phishing site impersonating SaskTel",20,low
sasktel.website,SaskTel,sasktel,telecom,"Phishing site impersonating SaskTel",0,low
shaw-accounting.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-auth.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-brooks.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",40,low
shaw-ca-service.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-demo.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",40,low
shaw.digital,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",0,low
shaw-digital.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-digital.info,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",40,low
shaw-ebill.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-ebills.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-ebills.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shawelsdigitalmarketingspace.site,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-eportal.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-interactive.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-itp-services.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-legal-services.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-login.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-mobile-billing.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-mobile.ca,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-myweb.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-naeshouserestaurant.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",20,low
shawnaspropertysolutions.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",40,low
shawneearearidersassociation.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",40,low
shawnmanshandymanservice.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",40,low
shawnpriceonlineinternetmarketing.info,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",40,low
shawnpriceonlinenetworkmarketing.info,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",40,low
shawn-s-sparkle-shine-cleaning-services.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",20,low
shaw-onelogin.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-online.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-online.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-online-testsite.co.uk,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",20,low
shaw-plumbingservices.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-plumbingservices.co.uk,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",20,low
shaw-portal.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-roofing-construction-roseville.site,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",20,low
shawsdumpstersnowofphoenix.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",40,low
shaw-secure.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-servicedesk.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-servicedesk.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-servicedesk.org,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw.services,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",0,low
shawshaw.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",30,low
shaw.support,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",0,low
shaw-support.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-support.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-support.org,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-tech-support.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-update.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-usermanage.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-username.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-userpanel.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-users.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-verify.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-web.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-webdesign.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-webdesigns.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-webdesigns.mobi,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-webdesigns.xyz,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",40,low
shaw-webhosting.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-webhosting.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-webmail.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-webmail.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-webmail.org,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-webmail.site,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-web.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw.website,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",0,low
shaw-website.solutions,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-web-studio.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
shaw-web.uk,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,low
telus-1clientpay.com,Telus,telus,telecom,"Phishing site impersonating Telus",25,low
telus-1payment.com,Telus,telus,telecom,"Phishing site impersonating Telus",25,low
telus-1paymentfailed.com,Telus,telus,telecom,"Phishing site impersonating Telus",25,low
telus-1webid.com,Telus,telus,telecom,"Phishing site impersonating Telus",25,low
telus5-i1te3rac.online,Telus,telus,telecom,"Phishing site impersonating Telus",55,medium
telus-access.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-access.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-account.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-account.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-account-payment.top,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-accountreview.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-accounts.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-accountsidv.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-account.site,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-accounts.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-accounts.website,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-app-support.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-assistance-center.online,SSi Canada,ssi,telecom,"Phishing site impersonating SSi Canada",50,medium
telus-assistance-client.one,SSi Canada,ssi,telecom,"Phishing site impersonating SSi Canada",20,low
telus-auth.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-billing1.info,Telus,telus,telecom,"Phishing site impersonating Telus",55,medium
telus-billingcharges.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-billing.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-billing-dpt.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-billingdpt.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-billing-dpt.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telusbillinginfortelus.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-billing.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-billing.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-billingrefund.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-billpayment.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-billpayments.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-bill-update.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-bill.xyz,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
teluscanadarefundsupport.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-carrierbilling.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-client.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-client.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-client-overcharge.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-client-overcharges.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-clients.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-clients.org,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-clients-overcharge.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-clients-overcharges.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-communication.online,Telus,telus,telecom,"Phishing site impersonating Telus",50,medium
telus-communications.online,Telus,telus,telecom,"Phishing site impersonating Telus",50,medium
telus-communitys.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
teluscompensationsession.online,SSi Canada,ssi,telecom,"Phishing site impersonating SSi Canada",40,low
telus-credit.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-customersupport.ca,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-data.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-desactivatedaccount.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-dify.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus.digital,Telus,telus,telecom,"Phishing site impersonating Telus",0,low
telus-digital-access-verification.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-digital.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-ebillmangement.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-errorcredit.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-et-portal.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-etransfer-auth.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-etransfer.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-facture.website,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-fraudlentteam.services,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-fraudprotection.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telushelp247-departmentbillingcan.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,low
telus-help-center.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-home-security-devices.de,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-idclient.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-idonline.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-idsecure.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-inactivity-login.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-intercmoblieverify.info,Telus,telus,telecom,"Phishing site impersonating Telus",50,medium
telus-intercverifymoblie.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telusinternationalphilippines.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-login.top,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-manage.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telusmobile-ccsupport.info,Telus,telus,telecom,"Phishing site impersonating Telus",50,medium
telus-mobile.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-mobile-help.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-mobile-help.website,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-mobile.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-mobile.me,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-mobile.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telusmobile-operator.online,Telus,telus,telecom,"Phishing site impersonating Telus",50,medium
telus-mobiles.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telusmobile-secure.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-mobiles.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-mobilety.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-mobilewireless.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telusmobile-wireless.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-mobility12.online,Telus,telus,telecom,"Phishing site impersonating Telus",55,medium
telus-mobility-account.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telusmobilitybillsupport.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-mobility-clients.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telusmobility-cloudservice.info,Telus,telus,telecom,"Phishing site impersonating Telus",50,medium
telus-mobility-corporate-plans-72621.de,Telus,telus,telecom,"Phishing site impersonating Telus",35,low
telus-mobility-corporate-plans-85027.de,Telus,telus,telecom,"Phishing site impersonating Telus",35,low
telus-mobility.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telusmobility-onlinereturn94.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,low
telus-mobility-payments.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-mobility-services.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telusmobility-services.info,Telus,telus,telecom,"Phishing site impersonating Telus",50,medium
telus-mobility.support,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-mobility-support.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telusmobility-update.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telusmobilty-accounts.online,Telus,telus,telecom,"Phishing site impersonating Telus",50,medium
telus-mob.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-myaccess.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-myaccount.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-mybilling.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-mybillings.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-mybillpayment.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-mybillpayments.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-mylogin1.com,Telus,telus,telecom,"Phishing site impersonating Telus",25,low
telus-mypayclient.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-myservices.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-national.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,low
telus-online.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-onlineconnect.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-orderconfirmation.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-overcharges-client.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-overcharges-clients.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-overcharging-notice.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-overview.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-payaccount.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-paybilling.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-paybillings.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-payclient.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-payment.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-paymentfailed.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-paymentonline.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-payment-refund.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-plan.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-plans.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-portal.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-portalgate.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-profil-support.top,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-promotions.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-refund-interac.services,Telus,telus,telecom,"Phishing site impersonating Telus",20,low
telus-refundmobile.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telusreview-secured.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telusreview-secured.site,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-safe-funds.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-safety-center.online,Telus,telus,telecom,"Phishing site impersonating Telus",50,medium
telus-secure-acess.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-secure-acess.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-secure.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-secure-form.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-secure-funds.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-secure-funds.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-securemobility.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-secure.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-secure.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-securepayment.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-securepayments.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus.security,Telus,telus,telecom,"Phishing site impersonating Telus",0,low
