domain,company,keyword,sector,description,score,riskLevel
rogers-saving-autopayment.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",65,MEDIUM
rogers-secure1.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secure1.top,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",55,MEDIUM
rogers-secure-account.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",65,MEDIUM
rogers-secure.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secure.co,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secured2023.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",50,MEDIUM
rogers-securedeposit.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secured-online.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secured-payment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",45,MEDIUM
rogers-secure-finds.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secure-finds.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secure-funds.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secure-funds.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secure.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",55,MEDIUM
rogers-secure.live,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secure.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secure.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",55,MEDIUM
rogers-secure-online.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-securepayment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secure.pro,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secure.site,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-secure.tech,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-security.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-security.link,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-security.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-selfservices-details.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-service-1account.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",45,MEDIUM
rogers-service-center.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-serviceclient.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-service.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-servicedesk.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-servicedesk.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-servicedesk.org,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-service-group.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-serviceinterac.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-servicemobile.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-service.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-service-refund.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-servicerefund.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers.services,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-services.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-services.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-service.site,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-servicesportal.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-servicesteamcenter.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-serviceswireless-ca.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-shop.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-spencer.accountants,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",45,MEDIUM
rogersstinsonphotography.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-strong.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-submit-card-info.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,MEDIUM
rogers.support,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",0,LOW
rogers-support1page3.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-support1pay.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-support.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-support-deskmobi.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-supportfunds.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-support-hotline.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-support-id.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-support.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-supportlive.help,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-support-mobility.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-support.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-support.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-support.org,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-supportrefund.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-supports.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-supportslert.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-support.tech,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-supportwireless.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-support-wireless.support,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-supportwlreless.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-tech.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-tech-support.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-test.website,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-turtles.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-tutoring.website,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-update.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-update.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-updates.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-updates.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",55,MEDIUM
rogers-validation.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-verification.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-verification.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-verification-support.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-verification-support.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,MEDIUM
rogers-verify.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-view1billingmy-app.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-viewmyapp-billing.net,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-vincenthomeforwaywardspirits.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,MEDIUM
rogersweb4cannabiseducation.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-webb.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-web.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-webcourse.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-web-login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogers-webservices.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-web.site,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-wireless1login.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",35,LOW
rogerswireless-accountbalance.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",45,MEDIUM
rogerswirelessonline-web1.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,MEDIUM
rogerswirelessonline-web2.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,MEDIUM
rogers-wireless-payment.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",45,MEDIUM
rogerswirelessrogers.online,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",30,LOW
rogers-wireless-service.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-wireless-service.info,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",40,MEDIUM
rogers-wireless-support.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-xfinity-home-security.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-xfinity-home-security.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
rogers-xfinity-support.ca,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",10,LOW
rogers-xfinity-support.com,Rogers Communications,rogers,telecom,"Phishing site impersonating Rogers Communications",20,LOW
saskpower-payment.com,SaskPower,saskpower,energy,"Phishing site impersonating SaskPower",35,LOW
sasktel-fund.online,SaskTel,sasktel,telecom,"Phishing site impersonating SaskTel",55,MEDIUM
sasktel-mobile.online,SaskTel,sasktel,telecom,"Phishing site impersonating SaskTel",30,LOW
sasktel-store-browse-personal-wireless.com,SaskTel,sasktel,telecom,"Phishing site impersonating SaskTel",20,LOW
sasktel-store-personal-wireless.com,SaskTel,sasktel,telecom,"Phishing site impersonating SaskTel",20,LOW
sasktel.website,SaskTel,sasktel,telecom,"Phishing site impersonating SaskTel",0,LOW
shaw-accounting.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",35,LOW
shaw-auth.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",35,LOW
shaw-brooks.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",30,LOW
shaw-ca-service.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-demo.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",30,LOW
shaw.digital,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",0,LOW
shaw-digital.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-digital.info,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",30,LOW
shaw-ebill.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-ebills.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-ebills.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shawelsdigitalmarketingspace.site,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-eportal.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",35,LOW
shaw-interactive.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",35,LOW
shaw-itp-services.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-legal-services.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-login.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",35,LOW
shaw-mobile-billing.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-mobile.ca,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-myweb.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-naeshouserestaurant.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",20,LOW
shawnaspropertysolutions.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",30,LOW
shawneearearidersassociation.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",30,LOW
shawnmanshandymanservice.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",30,LOW
shawnpriceonlineinternetmarketing.info,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",30,LOW
shawnpriceonlinenetworkmarketing.info,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",30,LOW
shawn-s-sparkle-shine-cleaning-services.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",20,LOW
shaw-onelogin.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",35,LOW
shaw-online.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-online.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-online-testsite.co.uk,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",20,LOW
shaw-plumbingservices.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-plumbingservices.co.uk,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",20,LOW
shaw-portal.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",35,LOW
shaw-roofing-construction-roseville.site,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",20,LOW
shawsdumpstersnowofphoenix.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",30,LOW
shaw-secure.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",35,LOW
shaw-servicedesk.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-servicedesk.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-servicedesk.org,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw.services,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",0,LOW
shawshaw.online,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",20,LOW
shaw.support,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",0,LOW
shaw-support.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-support.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-support.org,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-tech-support.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-update.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",35,LOW
shaw-usermanage.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-username.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-userpanel.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-users.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-verify.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",35,LOW
shaw-web.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-webdesign.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-webdesigns.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-webdesigns.mobi,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-webdesigns.xyz,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",30,LOW
shaw-webhosting.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-webhosting.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-webmail.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-webmail.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-webmail.org,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-webmail.site,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-web.net,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw.website,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",0,LOW
shaw-website.solutions,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-web-studio.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
shaw-web.uk,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",10,LOW
telus-1clientpay.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-1payment.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-1paymentfailed.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-1webid.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus5-i1te3rac.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-access.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-access.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-account.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-account.online,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telus-account-payment.top,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telus-accountreview.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-accounts.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-accountsidv.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-account.site,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-accounts.online,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telus-accounts.website,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-app-support.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-assistance-center.online,SSi Canada,ssi,telecom,"Phishing site impersonating SSi Canada",40,MEDIUM
telus-assistance-client.one,SSi Canada,ssi,telecom,"Phishing site impersonating SSi Canada",20,LOW
telus-auth.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-billing1.info,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-billingcharges.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-billing.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-billing-dpt.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-billingdpt.info,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-billing-dpt.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telusbillinginfortelus.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-billing.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-billing.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-billingrefund.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-billpayment.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-billpayments.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-bill-update.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-bill.xyz,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
teluscanadarefundsupport.online,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telus-carrierbilling.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-client.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-client.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-client-overcharge.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-client-overcharges.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-clients.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-clients.org,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-clients-overcharge.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-clients-overcharges.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-communication.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-communications.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-communitys.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
teluscompensationsession.online,SSi Canada,ssi,telecom,"Phishing site impersonating SSi Canada",30,LOW
telus-credit.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-customersupport.ca,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-data.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-desactivatedaccount.com,Telus,telus,telecom,"Phishing site impersonating Telus",45,MEDIUM
telus-dify.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus.digital,Telus,telus,telecom,"Phishing site impersonating Telus",0,LOW
telus-digital-access-verification.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-digital.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-ebillmangement.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-errorcredit.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-et-portal.online,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telus-etransfer-auth.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-etransfer.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-facture.website,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-fraudlentteam.services,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-fraudprotection.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telushelp247-departmentbillingcan.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-help-center.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-home-security-devices.de,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-idclient.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-idonline.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-idsecure.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-inactivity-login.com,Telus,telus,telecom,"Phishing site impersonating Telus",45,MEDIUM
telus-intercmoblieverify.info,Telus,telus,telecom,"Phishing site impersonating Telus",65,MEDIUM
telus-intercverifymoblie.com,Telus,telus,telecom,"Phishing site impersonating Telus",45,MEDIUM
telusinternationalphilippines.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-login.top,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telus-manage.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telusmobile-ccsupport.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-mobile.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-mobile-help.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-mobile-help.website,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-mobile.info,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-mobile.me,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-mobile.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telusmobile-operator.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-mobiles.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telusmobile-secure.info,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telus-mobiles.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-mobilety.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-mobilewireless.info,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telusmobile-wireless.info,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-mobility12.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-mobility-account.com,Telus,telus,telecom,"Phishing site impersonating Telus",45,MEDIUM
telusmobilitybillsupport.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-mobility-clients.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telusmobility-cloudservice.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-mobility-corporate-plans-72621.de,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-mobility-corporate-plans-85027.de,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-mobility.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telusmobility-onlinereturn94.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-mobility-payments.com,Telus,telus,telecom,"Phishing site impersonating Telus",45,MEDIUM
telus-mobility-services.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telusmobility-services.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-mobility.support,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-mobility-support.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telusmobility-update.info,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
