id,nca_id,nca_name,nca_jurisdiction,nca_registration_date,nca_url,commercial_name,other_commercial_names,corporate_names,url,other_urls,domain_name,fqdn,ip_address_v4,ip_address_v6,email,lei,categories,categories_detailed,products,products_detailed,social_media,social_media_detailed,regulator_claims,additional_information,validation_date,modification_date
28265,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2024/cryvipa,Cryvipa,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2024-01-08,2024-01-08
28264,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2024/superci,SuperCi,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2024-01-08,2024-01-08
28263,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2024/equithy,Equithy,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2024-01-08,2024-01-08
28262,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2024/lux-capitals,Lux Capitals,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2024-01-08,2024-01-08
28261,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2024/topmarkets,TopMarkets,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2024-01-08,2024-01-08
28260,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2024/btc-bank-canada,BTC Bank Canada,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2024-01-08,2024-01-08
28259,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/s/Solution-FX,synth.trade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: synth.trade,2024-01-08,2024-01-08
28258,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/p/PlutusLegacy-Trust,PlutusLegacy Trust,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: plutuslegacytrust.biz,2024-01-08,2024-01-08
28257,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/d/Decode-Global-Limited,Decode Global Limited,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: decodefx.com,2024-01-08,2024-01-08
28256,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/c/Call4Trade,Call4Trade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: call4trade.com,2024-01-08,2024-01-08
28255,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/a/ApolloX,ApolloX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: apolloxx.com,2024-01-08,2024-01-08
28221,68,Ontario Securities Commission,Ontario,,https://www.bitrade-market.com/,Bitrade-Market,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Bitrade-Market, found at www.bitrade-market.com is not registered in Ontario to engage in the business of trading in securities.",2024-01-05,2024-01-05
28220,68,Ontario Securities Commission,Ontario,,http://www.masscoin.vip/,Masscoin.vip,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Masscoin.vip, found at www.masscoin.vip is not registered in Ontario to engage in the business of trading in securities.",2024-01-05,2024-01-05
28178,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/c/CatalX-CTS-Ltd,CatalX CTS Ltd.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: catalyx.io,2024-01-04,2024-01-04
28176,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/x/XF24,XF24,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: x-f24.com,2024-01-04,2024-01-04
28175,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/c/CatalyXX,CatalyXX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: catalyxx.com,2024-01-04,2024-01-04
28174,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/c/CatalyXW,CatalyXW,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: catalyxw.com,2024-01-04,2024-01-04
28173,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/c/CatalyXQ,CatalyXQ,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: catalyxq.com,2024-01-04,2024-01-04
28172,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/c/CatalyXPro,CatalyXPro,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: catalyxpro.com,2024-01-04,2024-01-04
28171,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/c/CatalyXIt,CatalyXIt,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: catalyxit.com,2024-01-04,2024-01-04
28170,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/c/CatalyXIn,CatalyXIn,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: catalyxin.com,2024-01-04,2024-01-04
28169,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/c/Catalyxex,Catalyxex,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: catalyxex.com,2024-01-04,2024-01-04
28168,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-Listhttps://www.asc.ca/en/Enforcement/Investment-Caution-List/b/Bithumb-Korea-Co-Ltd,"Bithumb Korea Co., Ltd.",,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: bithumb.com,2024-01-04,2024-01-04
28167,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/a/Any-Coin-Capital,Any Coin Capital,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: anycoincapital.net,2024-01-04,2024-01-04
28166,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/wisewealth,WiseWealth,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,WiseWealth (wisewealth.ai) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2024-01-03,2024-01-03
28165,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/meta-bank-wallet,Meta Bank Wallet,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Meta Bank Wallet (metabankwallet.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec. Last know city : London, United Kingdom",2024-01-03,2024-01-03
28164,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/buyspacex,BuySpaceX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,BuySpaceX (buyspacex.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2024-01-03,2024-01-03
28154,68,Ontario Securities Commission,Ontario,,https://gatewaycapitalcg.com/,GatewayCapitalCG aka Gateway Capital CG,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"GatewayCapitalCG aka Gateway Capital CG, found at www.gatewaycapitalcg.com is not registered in Ontario to engage in the business of trading in securities.",2024-01-03,2024-01-03
28153,68,Ontario Securities Commission,Ontario,,http://www.audemarsgroup.com/,Audemars Group,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Audemars Group, found at www.audemarsgroup.com is not registered in Ontario to engage in the business of trading in securities.",2024-01-03,2024-01-03
28152,68,Ontario Securities Commission,Ontario,,http://www.tlcinvestments.com/,TLC Investments,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"TLC Investments, found at www.tlcinvestments.com is not registered in Ontario to engage in the business of trading in securities.",2024-01-03,2024-01-03
28151,68,Ontario Securities Commission,Ontario,,https://www.phoenixtb.net/,PhoenixTB,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"PhoenixTB, found at www.phoenixtb.net, www.phoenixtb.io,  www.phoenixtb.com, www.phoenix-tb.com, mobtrader.phoenixtb-platoform.com are not registered in Ontario to engage in the business of trading in securities.",2024-01-03,2024-01-03
28150,68,Ontario Securities Commission,Ontario,,https://www.aurorafinances.com/,Aurora Capital Finances,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Aurora Capital Finances, found at www.aurorafinances.com, www.aurorafinance.com are not registered in Ontario to engage in the business of trading in securities.",2024-01-03,2024-01-03
28149,68,Ontario Securities Commission,Ontario,,http://www.phidom.com/,Phidom,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Phidom, found at www.phidom.com is not registered in Ontario to engage in the business of trading in securities.",2024-01-03,2024-01-03
28148,68,Ontario Securities Commission,Ontario,,http://www.coinsvert.info/,Coinsvert.info,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Coinsvert.info, found at www.coinsvert.info is not registered in Ontario to engage in the business of trading in securities.",2024-01-03,2024-01-03
28147,68,Ontario Securities Commission,Ontario,,https://www.cryptoatcost.com/,CryptoatCost aka Crypto at Cost,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"CryptoatCost aka Crypto at Cost, found at www.cryptoatcost.com is not registered in Ontario to engage in the business of trading in securities.",2024-01-03,2024-01-03
28146,68,Ontario Securities Commission,Ontario,,http://www.aex.com/,AEX Crypto aka AEX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"AEX Crypto aka AEX, found at www.aex.com is not registered in Ontario to engage in the business of trading in securities.",2024-01-03,2024-01-03
28105,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/alpha-alliance-inc,Alpha Alliance Inc.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-12-29,2023-12-29
28099,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/fundriseprox-and-fundrisepro,FundriseProX and FundrisePro,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-12-28,2023-12-28
28098,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/polaxgroup,PolaxGroup,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-12-28,2023-12-28
28097,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/ourbit,Ourbit,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Ourbit (m.ourbit.vip) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2023-12-28,2023-12-28
28096,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/leonmarkets,LeonMarkets,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"LeonMarkets (leonmarkets.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.

Other business name used: Zoltect Solutions (PTY) LTD

Last know city: Majuro, Marshall Islands",2023-12-28,2023-12-28
28095,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/market-house,Market House,,,,markethousepro.com,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Market House (markethouse.io) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.

Last know city: Amsterdam, The Netherlands.
Updated on 03-19-2025: markethousepro.com.",2025-03-25,2025-03-25
28094,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca//en/general-public/media-centre/investor-warnings/investor-warnings-sheet/interac-investor,Interac Investor,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Interac Investor (interacinvestor.com, interac-investor.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec. 
Other business name used: InteracInvestor
Last known city : London, United Kingdom",2023-12-28,2023-12-28
28040,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/allstocknow,Allstocknow,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Allstocknow (allstocknow.com, allstocknow.net, allstock-now.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.",2023-12-21,2023-12-21
28038,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/mexc,MEXC,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"MEXC (mexc.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.

Other business name used: MEXC Trading Platform",2023-12-21,2023-12-21
28036,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/minton-block,Minton Block,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Minton Block (mintonblock.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.

Last known city and country of residence, or, the purported base of operation of each person or entity : Surrey, United Kingdom",2023-12-21,2023-12-21
28035,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/bullexon,Bullexon,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Bullexon (bullexon.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.

Last known city : London, United Kingdom",2023-12-21,2023-12-21
28034,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/tradezila,Tradezila,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Tradezila (terraprotrade.com, cfd.terrarobo.pro) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.

Last known city : London, United Kingdom",2023-12-21,2023-12-21
28033,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/coinmanna,CoinManna,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"CoinManna (coinmanna.io, jamesthurmankahn.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.

Last known city : New York, United States",2023-12-21,2023-12-21
28025,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/deribit,Deribit,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Deribit (deribit.us, deribit.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.

Last known city : Panama City, Panama",2023-12-21,2023-12-21
28018,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/clark-financial-advisory-limited,Clark Financial Advisory Limited,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Clark Financial Advisory Limited (clarkfinadv.com) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.
Last known city : London, United Kingdom",2023-12-21,2023-12-21
28017,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/simplewealthfx,SimpleWealthFX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"SimpleWealthFX (simplewealthfx.com, simplewealthfx.network) is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.",2023-12-21,2023-12-21
28014,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/swisswealth,SwissWealth,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-12-20,2023-12-20
28013,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/squires-finance-limited,Squires Finance Limited (no relation to the Squires Finance Ltd. at squiresfinance.com),,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-12-20,2023-12-20
28012,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/p2b-cryptocurrency-exchange,P2B Cryptocurrency Exchange,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-12-20,2023-12-20
27962,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/c/Coinbed-FX-Trader,Coinbed FX Trader,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: coinbedfx.online,2023-12-19,2023-12-19
27938,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/news/fiche-dactualites/deepfakes-beware-scammers-are-profiting-from-ai,Deepfake scam,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Deepfakes are now prevalent on most social media platforms and the Internet. Scammers can, for example, use deepfake technology to recreate the voices of well-known public figures or your friends and relatives with uncanny accuracy, or even fabricate highly realistic videos of them. They can also design fictitious people and give them virtual lives by setting up fake profiles for them on social media or websites.",2023-12-15,2023-12-15
27883,68,Ontario Securities Commission,Ontario,,http://www.otcsx.live/,otcsx.live,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"otcsx.live, found at www.otcsx.live is not registered in Ontario to engage in the business of trading in securities.",2023-12-14,2023-12-14
27882,68,Ontario Securities Commission,Ontario,,http://www.onewiex.net/,Onewiex,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Onewiex, found at www.onewiex.net is not registered in Ontario to engage in the business of trading in securities.",2023-12-14,2023-12-14
27881,68,Ontario Securities Commission,Ontario,,https://www.financestockinc.com/,Finance Stock Inc.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Finance Stock Inc., found at www.financestockinc.com is not registered in Ontario to engage in the business of trading in securities.",2023-12-14,2023-12-14
27880,68,Ontario Securities Commission,Ontario,,http://www.fintechmarket.pro/,Fintech Market,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Fintech Market, found at www.fintechmarket.pro is not registered in Ontario to engage in the business of trading in securities.",2023-12-14,2023-12-14
27879,68,Ontario Securities Commission,Ontario,,http://www.fine-investments.com/,Fine Investments,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Fine Investments, found at www.fine-investments.com is not registered in Ontario to engage in the business of trading in securities.",2023-12-14,2023-12-14
27878,68,Ontario Securities Commission,Ontario,,https://www.libreholdings.com/,Libre Holdings,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Libre Holdings, found at www.libreholdings.com is not registered in Ontario to engage in the business of trading in securities.",2023-12-14,2023-12-14
27877,68,Ontario Securities Commission,Ontario,,https://www.smartprimefx.com/,Smart Prime FX AKA Smart Prime Group,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Smart Prime FX AKA Smart Prime Group, found at www.smartprimefx.com is not registered in Ontario to engage in the business of trading in securities.",2023-12-14,2023-12-14
27876,68,Ontario Securities Commission,Ontario,,https://www.girofx.com,GiroFX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"GiroFX, found at www.girofx.com is not registered in Ontario to engage in the business of trading in securities.",2023-12-14,2023-12-14
27875,68,Ontario Securities Commission,Ontario,,https://www.canadiancapital.net/,Canadiancapital.net AKA A & I Foy Limited,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Canadiancapital.net AKA A & I Foy Limited, found at www.Canadiancapital.net is not registered in Ontario to engage in the business of trading in securities.",2023-12-14,2023-12-14
27874,68,Ontario Securities Commission,Ontario,,https://www.aegloballink.com/,AE Global Link,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"AE Global Link, found at https://www.aegloballink.com/ is not registered in Ontario to engage in the business of trading in securities.",2023-12-14,2023-12-14
27873,68,Ontario Securities Commission,Ontario,,https://www.triumphfx.com/,TriumphFX AKA Triumph Int. (Cyprus) Ltd.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"TriumphFX AKA Triumph Int. (Cyprus) Ltd., found at https://www.triumphfx.com/ is not registered in Ontario to engage in the business of trading in securities.

Other Names Used: ShineTrades",2023-12-14,2023-12-14
27872,68,Ontario Securities Commission,Ontario,,https://www.tfxi.com,Triumph Int. (SC) Limited,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Triumph Int. (SC) Limited, found at https://www.tfxi.com and https://www.tfxi2.com is not registered in Ontario to engage in the business of trading in securities.",2023-12-14,2023-12-14
27847,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/c/Coinsdrom,Coinsdrom,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: coinsdrom.com,2023-12-12,2023-12-12
27846,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/t/TLC-Investments,TLC Investments,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: tlcinvestments.com,2023-12-12,2023-12-12
27845,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-Listhttps://www.asc.ca/en/Enforcement/Investment-Caution-List/s/Sadex-Group,Sadex Group,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: sadexg.com,2023-12-12,2023-12-12
27844,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/m/Maple-Dex,Maple-Dex,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: mapledex.ca,2023-12-12,2023-12-12
27843,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-Listhttps://www.asc.ca/en/Enforcement/Investment-Caution-List/d/D-AI-SY-Global,D.AI.SY,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"D.AI.SY is also operating under Daisy Global.
Related websites: daisycrowd.com, daisy.global and daisydapp.com",2023-12-12,2023-12-12
27842,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/c/Claim-Justice,Claim Justice,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: claim-justice.com,2023-12-12,2023-12-12
27841,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/b/BeGlobalFund,BeGlobalFund,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: beglobalfund.com,2023-12-12,2023-12-12
27840,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/b/Batcoin,Batcoin,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Related Website: batcoac.vip,2023-12-12,2023-12-12
27839,2,Alberta Securities Commission,Alberta,,https://www.asc.ca/en/Enforcement/Investment-Caution-List/a/AQRE-Technologies,AQRE Technologies,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"AQRE Technologies is also operating under AQRE FX.
Related website: aqrefx.com",2023-12-12,2023-12-12
27797,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/coinbwys1,"Coinbwys1.com, Coinbapps.com and Coinblines.com",,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-12-07,2023-12-07
27757,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/allcryptocapital,AllCryptoCapital,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-12-05,2023-12-05
27756,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/bitrade-market,Bitrade-Market,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-12-05,2023-12-05
27755,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/cse,CSE (no relation to the Canadian Securities Exchange),,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-12-05,2023-12-05
27754,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/arbitrage-stack,Arbitrage Stack,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-12-05,2023-12-05
27753,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2023/daisy,"D.AI.SY (Decentralized AI System), also known as Daisy Global",,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-12-05,2023-12-05
27652,68,Ontario Securities Commission,Ontario,,http://www.squiresfinance.com/,Squires Finance Ltd,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27651,68,Ontario Securities Commission,Ontario,,http://www.btb.inc/,Be The Bank Inc.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27650,68,Ontario Securities Commission,Ontario,,http://www.finflow-x.io/,Finflow-x,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27649,68,Ontario Securities Commission,Ontario,,https://braxtonwm.com/,Braxton Wealth Management,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27648,68,Ontario Securities Commission,Ontario,,https://www.onspotcaps.com/,Onspotcaps,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27647,68,Ontario Securities Commission,Ontario,,http://www.mtcapitals.ai/,MT Capitals,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
27646,68,Ontario Securities Commission,Ontario,,https://simplewealthfx.com/,SimpleWealthFX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2023-11-28,2023-11-28
