domain,company,keyword,description,score,riskLevel
desjardins-insurance-and-financial-services.net,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-insurance-and-financial-services.org,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-insurance-canada.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-lavalidation.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-login.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",35,LOW
desjardinsloginverification.online,Desjardins,desjardins,"Phishing site impersonating Desjardins",55,MEDIUM
desjardins-mobile-accesd2.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-mobile-accessd1.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-mobile.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",10,LOW
desjardins-mobiles.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",10,LOW
desjardins.online,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-online-auth.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",45,MEDIUM
desjardins-online.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",10,LOW
desjardinsonline-utilisateur.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-payment-services.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",45,MEDIUM
desjardins-portailaccessd.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-portail-authentification.online,Desjardins,desjardins,"Phishing site impersonating Desjardins",65,MEDIUM
desjardinsportailauthentification.online,Desjardins,desjardins,"Phishing site impersonating Desjardins",55,MEDIUM
desjardinsportailconnexion.online,Desjardins,desjardins,"Phishing site impersonating Desjardins",30,LOW
desjardinsportaildidentification.online,Desjardins,desjardins,"Phishing site impersonating Desjardins",30,LOW
desjardins-portail.online,Desjardins,desjardins,"Phishing site impersonating Desjardins",30,LOW
desjardins-portailsaccess.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardinsportailsecurise.online,Desjardins,desjardins,"Phishing site impersonating Desjardins",30,LOW
desjardinsportailverification.online,Desjardins,desjardins,"Phishing site impersonating Desjardins",30,LOW
desjardins-reset1.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",35,LOW
desjardins-secure08001.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",60,MEDIUM
desjardins-secure10023.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",60,MEDIUM
desjardins-secure10030.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",60,MEDIUM
desjardins-secure10111.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",60,MEDIUM
desjardins-secure11030.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",60,MEDIUM
desjardins-secure90200.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",60,MEDIUM
desjardins-securea2o23.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",45,MEDIUM
desjardins-secure-acces.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",45,MEDIUM
desjardins-secureacces.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",45,MEDIUM
desjardins-secure-accesd.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",45,MEDIUM
desjardins-secure.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",35,LOW
desjardins-securite2-auth.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",45,MEDIUM
desjardins-securite-enligne1.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-securite-financiere.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-securiter12-caisse.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-security.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",10,LOW
desjardins-serviceclient.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-servicedesk.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins.services,Desjardins,desjardins,"Phishing site impersonating Desjardins",0,LOW
desjardins-servicetrust.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins.support,Desjardins,desjardins,"Phishing site impersonating Desjardins",0,LOW
desjardins-support01.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",10,LOW
desjardins-support-accesd.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-support.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",10,LOW
desjardins-trade-web.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",10,LOW
desjardins-validation.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",10,LOW
desjardins-validationdirect.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-validations.xyz,Desjardins,desjardins,"Phishing site impersonating Desjardins",40,MEDIUM
desjardins-validation.xyz,Desjardins,desjardins,"Phishing site impersonating Desjardins",30,LOW
desjardins-verifiactionprofil.online,Desjardins,desjardins,"Phishing site impersonating Desjardins",40,MEDIUM
desjardins-verification1-auth.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",45,MEDIUM
desjardins-verification1.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-verificationacces.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-verificationaffaires.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-verification.ca,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-verification.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-verification.info,Desjardins,desjardins,"Phishing site impersonating Desjardins",40,MEDIUM
desjardins-verification.me,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-verifications.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
desjardins-verification.xyz,Desjardins,desjardins,"Phishing site impersonating Desjardins",40,MEDIUM
desjardins-verify.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",35,LOW
desjardins-verify.info,Desjardins,desjardins,"Phishing site impersonating Desjardins",55,MEDIUM
desjardins-web-accesd.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",10,LOW
desjardins-web.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",10,LOW
desjardins-web-mouv.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",10,LOW
desjardins.website,Desjardins,desjardins,"Phishing site impersonating Desjardins",0,LOW
desjardins-webverifications.com,Desjardins,desjardins,"Phishing site impersonating Desjardins",20,LOW
easywb-td1auth.com,TD (TD Canada Trust),td,"Phishing site impersonating TD (TD Canada Trust)",35,LOW
easyweb-login-td.com,TD (TD Canada Trust),td,"Phishing site impersonating TD (TD Canada Trust)",35,LOW
easyweb-tdassist.com,TD (TD Canada Trust),td,"Phishing site impersonating TD (TD Canada Trust)",10,LOW
easyweb-td-authlogin.com,TD (TD Canada Trust),td,"Phishing site impersonating TD (TD Canada Trust)",35,LOW
equitable-abyss.info,Unknown Bank,unknown,"Phishing site (bank, unknown target)",30,LOW
equitable-access.com,Unknown Bank,unknown,"Phishing site (bank, unknown target)",10,LOW
equitable-access.org,Unknown Bank,unknown,"Phishing site (bank, unknown target)",10,LOW
equitable-ai.app,Unknown Bank,unknown,"Phishing site (bank, unknown target)",10,LOW
equitable-arts.xyz,Unknown Bank,unknown,"Phishing site (bank, unknown target)",30,LOW
equitablebusinesssolutions.online,Unknown Bank,unknown,"Phishing site (bank, unknown target)",30,LOW
equitable-carnelius.online,Unknown Bank,unknown,"Phishing site (bank, unknown target)",40,MEDIUM
equitablecommunitylending.online,Unknown Bank,unknown,"Phishing site (bank, unknown target)",30,LOW
equitable-development-solutions.com,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-divorce-solutions.com,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-divorce-solutions.net,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-financial-consultants.co.uk,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-financial-management.co.uk,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-financing-faith-erotism.life,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-healthcareservices.com,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-inclusivelearningsolutions.com,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-investment-management.co.uk,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-life-demutualization.com,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-luxury.xyz,Unknown Bank,unknown,"Phishing site (bank, unknown target)",30,LOW
equitable-marketing-experts.consulting,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-marketing-experts.tips,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-marketing-fraud.solutions,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-marketing.info,Unknown Bank,unknown,"Phishing site (bank, unknown target)",30,LOW
equitable-marketing-llc.consulting,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-marketing-llc.info,Unknown Bank,unknown,"Phishing site (bank, unknown target)",40,MEDIUM
equitable-marketing-llc.solutions,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-marketing-scam.exposed,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-marketing-scam.marketing,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-marketing-scam.solutions,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-marketing-team.marketing,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-marketing-team.solutions,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable.online,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-property-solutions.com,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-retirement-service-solutions.bond,Unknown Bank,unknown,"Phishing site (bank, unknown target)",20,LOW
equitable-save.info,Unknown Bank,unknown,"Phishing site (bank, unknown target)",30,LOW
equitable-savings.info,Unknown Bank,unknown,"Phishing site (bank, unknown target)",30,LOW
equitable-savings.online,Unknown Bank,unknown,"Phishing site (bank, unknown target)",30,LOW
equitable-trust.online,Unknown Bank,unknown,"Phishing site (bank, unknown target)",30,LOW
equitable.website,Unknown Bank,unknown,"Phishing site (bank, unknown target)",0,LOW
equitablewellnesslearningsolutions.online,Unknown Bank,unknown,"Phishing site (bank, unknown target)",30,LOW
et-interac.digital,Interac,interac,"Phishing site impersonating Interac",35,LOW
etransfer-interac.digital,Interac,interac,"Phishing site impersonating Interac",35,LOW
e-transfer-validate-interac-cad.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
f1ir1-sa-tdalddin101.xyz,TD (TD Canada Trust),td,"Phishing site impersonating TD (TD Canada Trust)",30,LOW
google-play-td88pwa.club,TD (TD Canada Trust),td,"Phishing site impersonating TD (TD Canada Trust)",10,LOW
google-play-tdw2a.app,TD (TD Canada Trust),td,"Phishing site impersonating TD (TD Canada Trust)",10,LOW
help-safesecure-cibc.com,CIBC (Canadian Imperial Bank of Commerce),cibc,"Phishing site impersonating CIBC (Canadian Imperial Bank of Commerce)",35,LOW
help-secured-cibc.com,CIBC (Canadian Imperial Bank of Commerce),cibc,"Phishing site impersonating CIBC (Canadian Imperial Bank of Commerce)",35,LOW
help-securedsecurity-scotia.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",45,MEDIUM
help-securesafe-cibc.com,CIBC (Canadian Imperial Bank of Commerce),cibc,"Phishing site impersonating CIBC (Canadian Imperial Bank of Commerce)",35,LOW
homepersonalonline-rbc.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",20,LOW
identityvalidation-cibconline.com,CIBC (Canadian Imperial Bank of Commerce),cibc,"Phishing site impersonating CIBC (Canadian Imperial Bank of Commerce)",20,LOW
interac011-deposit-fidosecurity.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac1000-pageca-webtrust.com,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac1001-authssl1.info,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-100et-webtrust-ca.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac1smobilenotificationsssl.info,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-1updates.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-1-webtrustca.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-24.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-4account.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-abilityonline.info,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-access.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-access-directcad-transf.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-access-pending.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-account.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-account.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-account.top,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-accweb.club,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-alertservice.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-amazonca.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interacancouvertstheerasour.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interacancouvertsthemteor.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interacancouvertstheteor.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interacantodaycouertheeor.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-assist.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-auth.ca,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-authcra-et100webtrust.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-authcra-et100webtrust.info,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-authcra-et100webtrust.net,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interacauth-cra.info,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-authe.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-bell.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-c23-interactransfer-iekc9.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-ca-deposit.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-ca.digital,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-ca-mobile.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-ca-mobileweb.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interaccanada-mobilebonusrewards.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-canada.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-canada-revenue-agency.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-canada-secure.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-canadianworkerbenefit.pro,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-ca.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-ca-online.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-ca-order-verify.sbs,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-carevenue.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-ca-session642.site,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-ca-session6987.site,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-ca-session761.site,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-ca-session7858.site,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-ca-session896.site,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-ca-session9642.site,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-ca-session9851.site,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-ca-session9861.site,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interaccasln232343cncncy.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-childbenefit.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interaccionesprevisionsocial.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-clients.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-completed.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-confirmation.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-confirmation.net,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-confirmation.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-confirmcad.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-confirm.cfd,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-confirm.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-confirm-order-receiving-payment.icu,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-confirm-order.shop,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interaccouvertsthemrteor.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interaccouvertsthemttraking.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-cra-deposit.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-cra.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-cra-return.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-cra-secure.ca,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-crasecure.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-cratransfers.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-customerservice.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-depositalerts.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-depositcanada.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-depositcra.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-deposit-myaccount.info,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-deposit.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-depositonline.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-deposit-secure.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-depositsecure.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-deposits.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-deposit-transfers.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-depositverification.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-deposltaiert-canada-secure.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-deposltaiert-secure-canada.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-deposlt-secureaiert-canada.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-deposlt-secureaiert-verlfy.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-deposlt-secure-verlfyaiert.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-deposlt-secureverlfy-aiert.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-depot-mobile.ca,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac.digital,Interac,interac,"Phishing site impersonating Interac",25,LOW
interac-digital-id.ca,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-digital-id.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-digital-online-etransfer.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-digtalmoblie-etransfer.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-documentverification.ca,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-documentverification.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-easyweb-td.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-e-ca.info,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-e-canadiantransfrt.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-e-canadiantransfrt.site,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-deposit.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-edeposit.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-emobile.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-emt.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-emt-online.com,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-e-refunds.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interacessandrafreitasadv.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-et-deposit.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-et-freedommobile.ca,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-et.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-etransfe-payment-refunded.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-1user.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-accepted-ca.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-access-can.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-access-sms.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransfer-authentication.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-bell-mobility-aliant.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-bell-mobility.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-ca.cfd,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-e-transfer-ca-funds.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-can-transfe.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer.cfd,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-e-transfer-deposit-ca.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransfer-deposit-mobile879.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-funds-accessed.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-funds-secure.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer.info,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-e-transfer-instant-ca.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interace-transfer-invoice.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-e-transfer-login-ca-access.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-login.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransfer-mobile-ca.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransfer-mobile.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransfermobile.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransfer-mobile-deposit.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-money.cfd,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-moneysend.cfd,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-moneysend.icu,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-notice-ca.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransfer-notification72760.one,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-e-transfer.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-etransfer.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interace-transfer.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-etransfer-online.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransferonline.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-online-funds.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransfer-onlinerefund.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interace-transferpayementtransfer.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-e-transfer-payinfo.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-e-transfer-payment.cfd,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-payment.cyou,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interace-transferpayment.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-e-transfer-paymentrefund.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interace-transferpay.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interace-transferpayreciepenttransfer.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interace-transferpaytelusreciepent.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interace-transferreciepentpaye.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-e-transfer-refund-transf.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-returned-bell.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer.ru,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-etransfersdeposit.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-e-transfer-secure-ca.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransfer-secure.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransfersecure.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-send.cfd,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-sendmoney.icu,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransfer.services,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-etransferservices.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfers.info,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-e-transfer.site,Interac,interac,"Phishing site impersonating Interac",35,LOW
interac-e-transfer-sms-verify.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfers.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-etransfers.online,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-etransfert-onlinepayment.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interace-transfertranspay.online,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-etransfertrefundscash.info,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-e-transfert.xyz,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-e-transfer-verified-ca.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer-verified-sms.com,Interac,interac,"Phishing site impersonating Interac",45,MEDIUM
interac-e-transfer.xyz,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
