domain,company,keyword,description,score,riskLevel
interac-et.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-etransfe-payment-refunded.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-1user.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-accepted-ca.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-access-can.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-access-sms.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransfer-authentication.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-bell-mobility-aliant.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-bell-mobility.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-ca.cfd,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-e-transfer-ca-funds.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-can-transfe.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer.cfd,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-e-transfer-deposit-ca.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransfer-deposit-mobile879.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-funds-accessed.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-funds-secure.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-e-transfer.info,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-e-transfer-instant-ca.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interace-transfer-invoice.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-e-transfer-login-ca-access.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-login.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransfer-mobile-ca.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransfer-mobile.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransfermobile.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransfer-mobile-deposit.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-money.cfd,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-moneysend.cfd,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-moneysend.icu,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-notice-ca.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransfer-notification72760.one,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-e-transfer.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-etransfer.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interace-transfer.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-etransfer-online.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransferonline.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-e-transfer-online-funds.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransfer-onlinerefund.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interace-transferpayementtransfer.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-e-transfer-payinfo.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-e-transfer-payment.cfd,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-payment.cyou,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interace-transferpayment.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-e-transfer-paymentrefund.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interace-transferpay.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interace-transferpayreciepenttransfer.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interace-transferpaytelusreciepent.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interace-transferreciepentpaye.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-e-transfer-refund-transf.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-returned-bell.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer.ru,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-etransfersdeposit.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-e-transfer-secure-ca.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-etransfer-secure.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransfersecure.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-e-transfer-send.cfd,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-sendmoney.icu,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransfer.services,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransferservices.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-e-transfers.info,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-e-transfer.site,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-e-transfer-sms-verify.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfers.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-etransfers.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-etransfert-onlinepayment.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interace-transfertranspay.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-etransfertrefundscash.info,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-e-transfert.xyz,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-e-transfer-verified-ca.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer-verified-sms.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-e-transfer.xyz,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-etransf.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-etransfrservice.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-etransfrservice.site,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-etransf-secure.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-etrans.website,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-etservice.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-et-ticketdepartment.info,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-feecharge.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-fidomobile.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-funds.support,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-get.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interacghlkjedolaklepsetvhmnvsdfkqvcdgh.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-gigadat-ca.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-gigadat.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-gigadatqc.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-gov-onlineservices.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-help.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-housing.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-hq.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-iaccess.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-id-authentication.ca,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-id-authentication.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-id.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-id-verification.ca,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-idverification.ca,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-id-verification.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-idverification.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-info-deposit-secure.info,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-info.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-livesupport.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-llc.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-login1.info,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-login.info,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-login.site,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-mobilealerts.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-mobileapp-pay.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-mobile-banking.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-mobile.ca,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-mobile-carrier1-deposit.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-mobile.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-mobiledepo.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-mobile-deposit11.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-mobile-deposit1.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-mobile-deposit.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-mobile-e-transfer.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-mobilegouv.xyz,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-mobilelink.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-mobile.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-mobilerefunds.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-mobilereturn.cc,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interacmobile-sec.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-mobileshopca.site,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-mobile.site,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-mobiletransfer.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-mobiletransfers.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-mobility.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-mobility-online.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-net09.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-nf01z.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-notification773675.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-notification.cfd,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-notification.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-officialweb.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac.online,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-online3341.pro,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-onlineability.info,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-online-access.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-online.biz,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-online.ca,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-online-ca.info,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-onlineca.info,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-onlinecanada.info,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-online.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-onlinedeposit.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-online-e-transfer-cad.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-online-etransfer.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interaconline-etransfer-deposit2526.com,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-online-etransfer.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interaconline-e-transfer-payment.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interaconline-etransfer-payment.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interaconline-etransfer-paymentrefund.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interaconline-etransfer-telusmobility.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-online-etransfer.website,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-online-funds.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-online.icu,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-online.info,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-online.mobi,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-online.net,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-online.one,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-onlines-ca.info,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-online.site,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-onlinesync.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-onlinetransfer.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-onlinewebservice.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-online.world,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-on-mobile.ca,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-on-webmobile.ca,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-order.digital,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-overcharge.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interacpage1001-ca-webtrust.com,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-paid.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-payfacile.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-payment.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-payment-secure.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-payments-e-transfers.net,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-payments-mobile.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-paymobile.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-pay.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-pendingfund-verify.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-pending.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-pics-web.pics,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-prepaid.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-provinceweb.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-qc.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-receive-id927391.cfd,Interac,interac,"Phishing site impersonating Interac",65,MEDIUM
interac-receive.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-receiving.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-refund1mobile.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-refundpay-hydro.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-revenuquebec.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-sec.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-secure1.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-secure-2024.com,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-secure2.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-secure.autos,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-secure.buzz,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-secure.ca,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-secure-checkout.club,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-secure.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-secure-cra.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-securecra.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-secured.click,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-securedep.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-securedeposit.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-secure-deposits.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-securedeposlt-canada-aiert.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-securedfunds.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-secure-etransfer.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-secure-gouv.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-secure.info,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-secureinfo.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-secure.link,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-secure.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-secure.org,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-securepay.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-securepayment.info,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-securepayment.net,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-secure-payment-refund.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-securerbc.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-secure-reminder.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-secureservice.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-secureservices.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-secure.site,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-secure.top,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-secure-transfer.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-securetransfer.info,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-security.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-securityrevca.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-securityteam.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-select.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-selfdeposit.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-sending-here.digital,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-sending.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-service.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-serviceontario.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interac-servicerefund.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interacserviceremenberme-et.com,National Bank of Canada,nb,"Phishing site impersonating National Bank of Canada",50,MEDIUM
interac.services,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-services01.com,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-services.mobi,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-session1628405.cfd,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-session865.site,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-session9752.site,Interac,interac,"Phishing site impersonating Interac",55,MEDIUM
interac-session.site,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-smsalerts.ca,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interacssl3-secureauth.info,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-status.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac.support,Interac,interac,"Phishing site impersonating Interac",30,LOW
interac-support.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-support.info,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-support.net,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-support.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interac-support.top,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interact-billing-pay-refund.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interac-tchek.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-telusmobile.com,Interac,interac,"Phishing site impersonating Interac",40,MEDIUM
interac-telusmobile.info,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interac-telus.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interact-gouv-onlinedeposit.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactiefmuziektheater.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactievevisitekaartjes.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunication2024.online,Interac,interac,"Phishing site impersonating Interac",75,HIGH
interactioncommunicationcenter.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationconnect.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationexchange.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationgateway.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationglobal.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationhorizon.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationlinkup.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationnation.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationnexus.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunication.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationplus.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationportal.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationsolutions.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunications.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationtalks.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactioncommunicationzone.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionhorizoncenter.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionhorizonconnect.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionhorizonexchange.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionhorizongateway.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionhorizonglobal.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionhorizonlinkup.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionhorizonnation.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionhorizonportal.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionhorizonsolutions.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionhubprimecommunication.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionmediacommunicationhub.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionmediaexchange.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionmediahorizonhub.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionmediasolutions.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachcenter.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachconnect.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachexchange.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachgateway.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachglobal.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachlinkup.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachmedia.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachnation.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachnexus.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachportal.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachprimehub.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachsolutions.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionoutreachtalks.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactionprimeoutreach.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-4d-eu.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-4d.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactive-adventures.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactive-advertisingonline.com,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-brand.online,Interac,interac,"Phishing site impersonating Interac",100,HIGH
interactive-broker.online,Interac,interac,"Phishing site impersonating Interac",60,MEDIUM
interactivebrokers-go-login.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactivebrokers-go-logins.site,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-brokers.online,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactivebrokers-secure01.click,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-secure01.cloud,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-secure01.help,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-secure01.ink,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-secure01.wiki,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-secure01.yoga,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-secure02.help,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-secure02.ink,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-secure02.wiki,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-secure02.xyz,Interac,interac,"Phishing site impersonating Interac",70,HIGH
interactivebrokers-secure03.click,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-secure03.help,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-secure03.ink,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-secure03.wiki,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-service01.ink,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactivebrokers-service01.wiki,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-brokers-update01.ink,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-brokers-update01.wiki,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
interactive-brokers-update02.ink,Interac,interac,"Phishing site impersonating Interac",50,MEDIUM
